product_id,tn,cust_request_tn,cust_request_qty,plan_precios_cuidados,mes,meses_historia,cat1,cat2,cat3,sku_size,producto_estrella,temp_media,temp_max_media,temp_min_media,IPC,promedio_mens_dolar_venta,catastrofe,dif_cust_request_tn,dif_cust_request_tn_porc,tn_lag_1,tn_lag_2,tn_lag_3,tn_lag_4,tn_lag_5,tn_lag_6,tn_lag_7,tn_lag_8,tn_lag_9,tn_lag_10,tn_lag_11,tn_lag_12,tn_lag_13,tn_lag_14,tn_lag_15,tn_delta_1,tn_delta_2,tn_delta_3,tn_delta_4,tn_delta_5,tn_delta_6,tn_delta_7,tn_delta_8,tn_delta_9,tn_delta_10,tn_delta_11,tn_delta_12,tn_delta_13,tn_delta_14,tn_delta_15,cat1_tn,cat1_tn_lag_1,cat1_tn_delta_1,cat1_tn_lag_2,cat1_tn_delta_2,cat1_tn_lag_3,cat1_tn_delta_3,cat1_tn_lag_4,cat1_tn_delta_4,cat1_tn_lag_5,cat1_tn_delta_5,cat1_tn_lag_6,cat1_tn_delta_6,cat1_tn_lag_7,cat1_tn_delta_7,cat1_tn_lag_8,cat1_tn_delta_8,cat1_tn_lag_9,cat1_tn_delta_9,cat1_tn_lag_10,cat1_tn_delta_10,cat1_tn_lag_11,cat1_tn_delta_11,cat1_tn_lag_12,cat1_tn_delta_12,cat1_tn_lag_13,cat1_tn_delta_13,cat1_tn_lag_14,cat1_tn_delta_14,cat1_tn_lag_15,cat1_tn_delta_15,cat2_tn,cat2_tn_lag_1,cat2_tn_delta_1,cat2_tn_lag_2,cat2_tn_delta_2,cat2_tn_lag_3,cat2_tn_delta_3,cat2_tn_lag_4,cat2_tn_delta_4,cat2_tn_lag_5,cat2_tn_delta_5,cat2_tn_lag_6,cat2_tn_delta_6,cat2_tn_lag_7,cat2_tn_delta_7,cat2_tn_lag_8,cat2_tn_delta_8,cat2_tn_lag_9,cat2_tn_delta_9,cat2_tn_lag_10,cat2_tn_delta_10,cat2_tn_lag_11,cat2_tn_delta_11,cat2_tn_lag_12,cat2_tn_delta_12,cat2_tn_lag_13,cat2_tn_delta_13,cat2_tn_lag_14,cat2_tn_delta_14,cat2_tn_lag_15,cat2_tn_delta_15,cat3_tn,cat3_tn_lag_1,cat3_tn_delta_1,cat3_tn_lag_2,cat3_tn_delta_2,cat3_tn_lag_3,cat3_tn_delta_3,cat3_tn_lag_4,cat3_tn_delta_4,cat3_tn_lag_5,cat3_tn_delta_5,cat3_tn_lag_6,cat3_tn_delta_6,cat3_tn_lag_7,cat3_tn_delta_7,cat3_tn_lag_8,cat3_tn_delta_8,cat3_tn_lag_9,cat3_tn_delta_9,cat3_tn_lag_10,cat3_tn_delta_10,cat3_tn_lag_11,cat3_tn_delta_11,cat3_tn_lag_12,cat3_tn_delta_12,cat3_tn_lag_13,cat3_tn_delta_13,cat3_tn_lag_14,cat3_tn_delta_14,cat3_tn_lag_15,cat3_tn_delta_15,tn_target,tn_predicted
20629,3.66435,3.66435,215.0,0.0,2,25,PC,CABELLO,POST WASH,200.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,3.63903,3.22845,2.74682,3.80251,4.85234,8.50429,6.15556,2.98384,3.51323,3.84735,7.40765,5.58819,6.30835,4.38363,7.46813,0.0253200000000002,0.4359000000000002,0.9175300000000002,-0.1381599999999996,-1.1879899999999997,-4.839939999999999,-2.49121,0.6805100000000004,0.1511200000000001,-0.1829999999999998,-3.7433,-1.92384,-2.644,-0.7192799999999999,-3.80378,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,4242.05794,3981.84758,260.2103599999996,3232.77547,1009.2824699999996,3773.5836,468.47433999999976,4138.96793,103.0900099999999,3664.38761,577.6703299999995,3835.56257,406.4953699999997,3819.62734,422.4305999999997,4555.55059,-313.49265000000014,4641.04722,-398.9892800000007,4426.67761,-184.61967000000004,6476.34838,-2234.2904400000007,4411.33719,-169.2792500000005,4113.84645,128.21148999999969,4225.66922,16.38871999999992,5254.09741,-1012.0394700000006,65.62019000000001,68.76073,-3.1405399999999872,62.40007,3.2201200000000085,48.13864,17.481550000000006,58.24173,7.378460000000004,48.16042,17.459770000000006,69.23795,-3.61775999999999,61.12341,4.496780000000008,58.49863,7.121560000000009,70.52493,-4.90473999999999,74.63255,-9.012359999999989,110.19026,-44.57006999999999,94.55721,-28.93701999999999,103.93251,-38.31232,85.43216,-19.811969999999988,96.07052,-30.450329999999997,3.71559,4.147209277925057
20630,5.08856,5.08856,114.0,0.0,2,22,PC,CABELLO,ACONDICIONADOR,300.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,6.27642,5.59582,6.59108,8.8512,7.97802,5.74029,13.91091,0.20546,6.88324,3.55389,9.43549,9.14342,4.40152,5.371090000000001,7.61521,-1.1878599999999997,-0.5072599999999996,-1.5025199999999996,-3.76264,-2.88946,-0.6517299999999997,-8.82235,4.8831,-1.7946799999999996,1.5346700000000002,-4.34693,-4.054860000000001,0.6870400000000005,-0.2825300000000004,-2.52665,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,4242.05794,3981.84758,260.2103599999996,3232.77547,1009.2824699999996,3773.5836,468.47433999999976,4138.96793,103.0900099999999,3664.38761,577.6703299999995,3835.56257,406.4953699999997,3819.62734,422.4305999999997,4555.55059,-313.49265000000014,4641.04722,-398.9892800000007,4426.67761,-184.61967000000004,6476.34838,-2234.2904400000007,4411.33719,-169.2792500000005,4113.84645,128.21148999999969,4225.66922,16.38871999999992,5254.09741,-1012.0394700000006,3269.04109,3007.4101,261.6309900000001,2801.59626,467.4448300000004,3649.43755,-380.39645999999993,3525.09998,-256.0588899999998,3310.59487,-41.55377999999973,4274.4273,-1005.38621,4136.27917,-867.2380799999996,4693.96762,-1424.9265300000002,4870.26869,-1601.2275999999997,4364.06674,-1095.02565,6722.0101,-3452.9690100000003,3616.93899,-347.89789999999994,3444.66646,-175.62536999999975,4122.75383,-853.7127399999995,4543.98267,-1274.9415800000002,0.06742,5.653955051293845
20632,3.85105,3.85105,193.0,0.0,2,25,PC,CABELLO,SHAMPOO,200.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,2.82004,3.30047,3.74442,4.88136,5.964980000000001,8.63879,6.87646,4.00966,4.69662,5.08727,6.94167,5.37919,6.14458,8.88587,2.97917,1.0310099999999998,0.5505800000000001,0.10663,-1.03031,-2.1139300000000008,-4.78774,-3.02541,-0.1586100000000003,-0.8455700000000004,-1.2362200000000003,-3.0906200000000004,-1.5281400000000005,-2.2935300000000005,-5.034820000000001,0.87188,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,4242.05794,3981.84758,260.2103599999996,3232.77547,1009.2824699999996,3773.5836,468.47433999999976,4138.96793,103.0900099999999,3664.38761,577.6703299999995,3835.56257,406.4953699999997,3819.62734,422.4305999999997,4555.55059,-313.49265000000014,4641.04722,-398.9892800000007,4426.67761,-184.61967000000004,6476.34838,-2234.2904400000007,4411.33719,-169.2792500000005,4113.84645,128.21148999999969,4225.66922,16.38871999999992,5254.09741,-1012.0394700000006,2173.41175,2058.508,114.9037500000004,1639.23367,534.1780800000001,1904.5083,268.90345000000025,2202.8271,-29.41534999999976,1898.21607,275.19568000000027,2005.28712,168.12463000000025,2020.56145,152.8503000000003,2284.24157,-110.82981999999993,2327.73525,-154.32349999999997,2282.8207,-109.40895,3338.18834,-1164.77659,2349.85911,-176.44735999999966,2129.79863,43.61311999999998,2197.12155,-23.709799999999632,2708.2071,-534.7953499999999,3.85768,4.651222582861788
20635,2.39899,2.39899,49.0,0.0,2,20,HC,ROPA LAVADO,Liquido,450.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,1.85116,4.47675,1.96454,3.49455,7.39827,6.29016,5.74237,6.10135,8.27361,6.74981,9.665,12.52351,7.67547,8.25471,19.28589,0.54783,-2.07776,0.43445,-1.09556,-4.999280000000001,-3.89117,-3.34338,-3.70236,-5.87462,-4.350820000000001,-7.26601,-10.12452,-5.276479999999999,-5.85572,-16.886899999999997,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,9849.71082,9588.29406,261.41676000000007,9253.0304,596.6804200000006,12044.53973,-2194.82891,13170.32789,-3320.61707,11921.09738,-2071.386559999999,12270.15701,-2420.4461899999988,10571.97919,-722.2683699999998,11624.15151,-1774.4406899999994,13101.47867,-3251.76785,10820.04607,-970.33525,15297.13566,-5447.42484,11505.81707,-1656.1062500000007,10273.33927,-423.62845000000016,12591.53112,-2741.8202999999994,14484.51475,-4634.80393,4803.36603,4714.71521,88.65081999999984,4845.26343,-41.89739999999984,6436.29452,-1632.9284900000002,6989.499870000001,-2186.1338400000004,5221.53214,-418.1661100000001,5375.71267,-572.3466399999998,4606.54745,196.8185800000001,4699.75161,103.61441999999988,5486.00805,-682.6420200000002,4552.74026,250.62577000000056,6097.12292,-1293.7568899999997,4243.47832,559.88771,4549.7983,253.5677300000007,4434.73833,368.6277,4920.6361,-117.27006999999958,2.24894,3.715173373033881
20636,2.05325,2.05325,136.0,0.0,2,25,FOODS,SOPAS Y CALDOS,Sopas,5.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,1.40194,0.86383,0.6757599999999999,0.86536,1.49521,4.45191,8.18672,15.08007,11.30855,10.48763,12.6203,1.8636,2.12502,0.80109,0.8149,0.6513099999999998,1.1894199999999997,1.37749,1.18789,0.5580399999999999,-2.39866,-6.133469999999999,-13.02682,-9.2553,-8.434379999999999,-10.56705,0.1896499999999998,-0.0717700000000003,1.25216,1.2383499999999998,6076.86775,5861.66846,215.19929000000047,5638.83007,438.0376800000004,7697.71507,-1620.84732,8230.65501,-2153.78726,7546.90896,-1470.0412099999994,8238.45257,-2161.584819999999,6731.2377,-654.3699499999993,6813.9678,-737.10005,8415.4098,-2338.542049999999,7329.36337,-1252.4956199999997,9090.68155,-3013.813799999999,6613.61818,-536.75043,5157.12852,919.73923,6725.61765,-648.7498999999998,8799.99482,-2723.1270699999995,2066.79192,1459.56278,607.2291400000001,1172.69106,894.10086,1409.06665,657.7252700000001,1497.69748,569.0944400000001,1638.19014,428.6017800000002,2100.3958,-33.60388000000012,2319.1394,-252.3474799999999,2814.20857,-747.4166499999997,3352.28816,-1285.49624,2990.38124,-923.58932,3917.49797,-1850.70605,1976.3477,90.44422000000009,1250.72957,816.0623500000002,1643.91597,422.8759500000001,1677.79264,388.9992800000002,132.25411,68.14809,64.10602,45.55633,86.69778,34.41241,97.8417,48.53652,83.71759,107.52428,24.729829999999996,236.96804,-104.71393,417.50723,-285.25312,622.2051799999999,-489.95107,572.45519,-440.2010800000001,545.22198,-412.96787000000006,611.68489,-479.43078,137.97808,-5.723970000000008,112.75403,19.50008,70.35758,61.89653,79.56613,52.68798,8.8349,6.891002863532389
20637,4.66338,4.66556,317.0,0.0,2,25,PC,DEOS,Stick,50.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.00218,0.0467253663011529,4.00873,4.92167,4.28775,4.73217,4.8174,3.98088,4.78519,3.26566,5.63963,6.40351,6.66175,5.5823,4.89165,5.16409,6.86918,0.6546500000000002,-0.2582899999999997,0.3756300000000001,-0.0687899999999999,-0.15402,0.6825000000000001,-0.1218099999999999,1.39772,-0.9762500000000004,-1.7401299999999995,-1.9983699999999995,-0.91892,-0.2282700000000002,-0.5007099999999998,-2.2058,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,930.34547,1016.43427,-86.08879999999999,955.10585,-24.76038000000005,1003.72741,-73.38193999999999,1002.21112,-71.86564999999996,872.98199,57.36347999999998,831.45327,98.8922,831.4657100000001,98.87975999999992,805.18889,125.15657999999996,1117.85903,-187.5135600000001,1102.58396,-172.23848999999996,1358.14441,-427.7989399999999,1015.10473,-84.75926000000004,1073.82548,-143.48001,1207.96509,-277.61961999999994,1318.77046,-388.42499,5.40432,4.66831,0.7360100000000003,5.51302,-0.1086999999999998,5.00958,0.3947400000000005,5.34372,0.0605999999999999,5.34817,0.0561500000000005,4.55641,0.8479100000000006,5.61845,-0.2141299999999999,3.90339,1.5009300000000003,6.4767,-1.07238,7.26896,-1.86464,7.458939999999999,-2.054619999999999,6.44826,-1.04394,5.5966000000000005,-0.1922800000000002,5.82806,-0.4237399999999995,8.15723,-2.75291,0.37456,4.667482118126242
20638,7.01523,7.01523,29.0,0.0,2,7,HC,PROFESIONAL,Vidrios,5000.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,3.67982,6.76144,5.8188,6.0363500000000005,12.70716,8.08473,4.83996,,,,,,,,,3.33541,0.2537899999999995,1.1964299999999994,0.9788799999999992,-5.69193,-1.0695000000000006,2.1752700000000003,,,,,,,,,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,330.17358,223.7988,106.37478000000002,194.47041,135.70317,215.39066,114.78292000000002,267.23823,62.93535000000003,277.38202,52.79156,276.01814,54.15544,288.46663,41.706950000000006,238.05165,92.12193000000002,301.55815,28.615430000000003,293.75758,36.416,275.34192,54.83166,138.1241,192.04948,93.75277,236.42081,6.8796,323.29398000000003,5.126939999999999,325.04664,240.73042,234.06173,6.66868999999997,233.34498,7.385439999999988,228.00915,12.721269999999976,238.92601,1.80440999999999,229.49885,11.231569999999977,253.90868,-13.178260000000025,281.35816,-40.62774000000002,199.46774,41.26267999999999,299.44503000000003,-58.71461000000005,295.93277,-55.20235000000002,337.98671,-97.25629000000004,277.33678000000003,-36.60636000000005,262.26197,-21.53155000000004,303.20871,-62.478290000000015,274.47769,-33.747270000000015,5.94571,6.626268247455438
20639,4.75453,4.75453,307.0,0.0,2,25,PC,DEOS,Aero,89.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,3.56201,3.51051,2.95071,4.42312,2.3899,4.43476,3.91971,3.87793,4.50574,4.0606,5.59718,5.95771,7.63621,6.38537,4.14994,1.19252,1.24402,1.80382,0.33141,2.36463,0.3197700000000001,0.8348200000000001,0.8765999999999998,0.2487899999999996,0.6939299999999999,-0.8426499999999999,-1.2031799999999997,-2.88168,-1.63084,0.60459,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,930.34547,1016.43427,-86.08879999999999,955.10585,-24.76038000000005,1003.72741,-73.38193999999999,1002.21112,-71.86564999999996,872.98199,57.36347999999998,831.45327,98.8922,831.4657100000001,98.87975999999992,805.18889,125.15657999999996,1117.85903,-187.5135600000001,1102.58396,-172.23848999999996,1358.14441,-427.7989399999999,1015.10473,-84.75926000000004,1073.82548,-143.48001,1207.96509,-277.61961999999994,1318.77046,-388.42499,651.94894,659.16674,-7.217800000000011,594.73119,57.21775000000002,617.1594,34.78953999999999,633.46933,18.47960999999998,545.60434,106.3446,543.26712,108.68182000000002,545.7056,106.24334,530.50861,121.44033000000002,735.38573,-83.43678999999997,708.1225000000001,-56.17356000000007,935.08005,-283.13111000000004,686.04468,-34.09573999999998,699.18893,-47.239990000000034,800.99151,-149.04256999999996,851.63453,-199.68559000000005,3.0098700000000003,4.198828842724654
20640,5.1107700000000005,5.1107700000000005,234.0,0.0,2,25,PC,CABELLO,POST WASH,300.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,4.72441,4.66922,2.98406,3.04247,3.49383,4.31528,3.82171,5.43863,4.69515,5.83802,11.26032,6.22768,8.32842,11.12393,0.0487299999999999,0.3863600000000007,0.4415500000000003,2.1267100000000005,2.0683000000000007,1.6169400000000005,0.7954900000000009,1.2890600000000003,-0.3278599999999994,0.4156200000000005,-0.7272499999999997,-6.14955,-1.1169099999999998,-3.217649999999999,-6.013159999999999,5.0620400000000005,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,4242.05794,3981.84758,260.2103599999996,3232.77547,1009.2824699999996,3773.5836,468.47433999999976,4138.96793,103.0900099999999,3664.38761,577.6703299999995,3835.56257,406.4953699999997,3819.62734,422.4305999999997,4555.55059,-313.49265000000014,4641.04722,-398.9892800000007,4426.67761,-184.61967000000004,6476.34838,-2234.2904400000007,4411.33719,-169.2792500000005,4113.84645,128.21148999999969,4225.66922,16.38871999999992,5254.09741,-1012.0394700000006,65.62019000000001,68.76073,-3.1405399999999872,62.40007,3.2201200000000085,48.13864,17.481550000000006,58.24173,7.378460000000004,48.16042,17.459770000000006,69.23795,-3.61775999999999,61.12341,4.496780000000008,58.49863,7.121560000000009,70.52493,-4.90473999999999,74.63255,-9.012359999999989,110.19026,-44.57006999999999,94.55721,-28.93701999999999,103.93251,-38.31232,85.43216,-19.811969999999988,96.07052,-30.450329999999997,2.71773,5.035315515548141
20641,3.35708,3.35708,185.0,0.0,2,25,FOODS,SOPAS Y CALDOS,Sazonadores,10.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,4.22016,2.67238,3.25333,2.48563,4.17871,4.19118,3.98781,6.21199,7.13735,6.1208,8.3989,4.187,4.27415,3.02928,3.96294,-0.8630800000000001,0.6846999999999999,0.1037499999999997,0.8714499999999998,-0.8216299999999999,-0.8341000000000003,-0.6307300000000002,-2.8549100000000003,-3.78027,-2.76372,-5.04182,-0.8299200000000004,-0.9170699999999998,0.3277999999999998,-0.6058600000000003,6076.86775,5861.66846,215.19929000000047,5638.83007,438.0376800000004,7697.71507,-1620.84732,8230.65501,-2153.78726,7546.90896,-1470.0412099999994,8238.45257,-2161.584819999999,6731.2377,-654.3699499999993,6813.9678,-737.10005,8415.4098,-2338.542049999999,7329.36337,-1252.4956199999997,9090.68155,-3013.813799999999,6613.61818,-536.75043,5157.12852,919.73923,6725.61765,-648.7498999999998,8799.99482,-2723.1270699999995,2066.79192,1459.56278,607.2291400000001,1172.69106,894.10086,1409.06665,657.7252700000001,1497.69748,569.0944400000001,1638.19014,428.6017800000002,2100.3958,-33.60388000000012,2319.1394,-252.3474799999999,2814.20857,-747.4166499999997,3352.28816,-1285.49624,2990.38124,-923.58932,3917.49797,-1850.70605,1976.3477,90.44422000000009,1250.72957,816.0623500000002,1643.91597,422.8759500000001,1677.79264,388.9992800000002,16.22702,18.97001,-2.742989999999999,15.34908,0.8779399999999988,13.52645,2.700569999999999,13.84432,2.3827,20.31015,-4.083130000000001,22.29359,-6.066569999999999,24.29588,-8.06886,28.27454,-12.04752,38.61748,-22.39046,31.46353,-15.23651,42.59912,-26.3721,23.92006,-7.69304,20.28,-4.052979999999998,15.45939,0.7676299999999987,19.58081,-3.35379,4.02519,4.468774172788204
20642,3.24576,3.24576,148.0,0.0,2,25,PC,PIEL2,Toallitas Bebe,50.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,3.97344,3.98371,3.24581,3.3231,4.54607,7.01255,5.91345,7.92225,3.22767,7.02002,8.32432,5.27716,6.14861,5.21123,5.59539,-0.7276799999999999,-0.7379499999999997,-4.999999999988347e-05,-0.0773399999999999,-1.30031,-3.76679,-2.66769,-4.676489999999999,0.0180900000000003,-3.77426,-5.07856,-2.0314,-2.9028499999999995,-1.9654699999999996,-2.34963,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,1123.75966,1051.91252,71.84713999999985,976.14358,147.6160799999999,968.04169,155.71796999999992,1110.79704,12.962620000000015,1231.30384,-107.5441800000001,1405.33485,-281.57519,1448.73112,-324.97146,1857.64235,-733.8826900000001,1733.7253,-609.9656400000001,1599.93435,-476.17469000000006,2531.17629,-1407.41663,1623.87726,-500.1176,1681.23982,-557.4801600000001,1728.01442,-604.25476,2134.5709,-1010.8112400000002,6.507020000000001,7.353429999999999,-0.8464099999999988,7.86683,-1.3598099999999995,6.71087,-0.2038499999999992,6.114800000000001,0.39222,9.24435,-2.73733,12.49004,-5.98302,9.60301,-3.0959900000000005,15.46898,-8.96196,3.23914,3.267880000000001,7.20634,-0.6993199999999993,8.64253,-2.13551,11.0732,-4.566179999999999,13.33199,-6.82497,11.58052,-5.073499999999999,11.75835,-5.251329999999999,3.06256,4.246760139214468
20644,2.98116,2.98116,129.0,0.0,2,25,PC,PIEL2,BARRAS,125.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,2.87469,1.94922,2.05569,3.23505,3.57903,3.3579,3.06306,3.7674,4.86486,5.04504,6.10974,5.70024,4.48812,5.01228,6.38001,0.1064699999999998,1.03194,0.9254700000000002,-0.2538900000000001,-0.5978699999999999,-0.3767399999999998,-0.0819,-0.7862399999999998,-1.8837,-2.06388,-3.1285800000000004,-2.71908,-1.5069600000000003,-2.03112,-3.3988500000000004,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,1123.75966,1051.91252,71.84713999999985,976.14358,147.6160799999999,968.04169,155.71796999999992,1110.79704,12.962620000000015,1231.30384,-107.5441800000001,1405.33485,-281.57519,1448.73112,-324.97146,1857.64235,-733.8826900000001,1733.7253,-609.9656400000001,1599.93435,-476.17469000000006,2531.17629,-1407.41663,1623.87726,-500.1176,1681.23982,-557.4801600000001,1728.01442,-604.25476,2134.5709,-1010.8112400000002,19.27926,15.94593,3.33333,13.84929,5.429970000000001,16.388189999999998,2.8910700000000027,76.60107,-57.321810000000006,262.87443,-243.59517,360.10611,-340.82685,296.89569,-277.61643,402.83334,-383.55408,455.92911,-436.64985,416.36322,-397.08396,547.39503,-528.11577,417.70638,-398.42712,504.95445,-485.67519,420.08967,-400.81041,458.28783,-439.00857,4.79934,3.2468761072343897
20645,4.22162,4.22162,60.0,0.0,2,25,FOODS,ADEREZOS,Mayonesa,500.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,3.72973,3.5946,6.08108,8.8324,3.50271,5.7081,3.72977,4.5837900000000005,4.12431,3.63784,6.9784,4.69728,3.96217,7.26488,14.30264,0.4918899999999997,0.6270199999999999,-1.8594600000000003,-4.61078,0.7189099999999997,-1.4864800000000002,0.4918499999999999,-0.3621700000000007,0.0973099999999993,0.5837799999999995,-2.75678,-0.4756600000000004,0.2594499999999997,-3.04326,-10.08102,6076.86775,5861.66846,215.19929000000047,5638.83007,438.0376800000004,7697.71507,-1620.84732,8230.65501,-2153.78726,7546.90896,-1470.0412099999994,8238.45257,-2161.584819999999,6731.2377,-654.3699499999993,6813.9678,-737.10005,8415.4098,-2338.542049999999,7329.36337,-1252.4956199999997,9090.68155,-3013.813799999999,6613.61818,-536.75043,5157.12852,919.73923,6725.61765,-648.7498999999998,8799.99482,-2723.1270699999995,3818.79481,4225.41489,-406.62008000000014,4305.73787,-486.94306000000006,6100.95579,-2282.16098,6557.28642,-2738.4916100000005,5764.96503,-1946.1702200000004,5909.285,-2090.49019,4261.13119,-442.3363800000002,3784.06166,34.73315000000002,4776.35769,-957.56288,4090.53639,-271.74158000000034,4912.40087,-1093.6060600000003,4505.4888,-686.6939900000002,3768.12947,50.665340000000015,4983.49939,-1164.70458,6980.377820000001,-3161.5830100000007,2921.02692,3169.74696,-248.7200399999997,3204.16289,-283.1359699999998,4421.90999,-1500.88307,5063.17958,-2142.15266,4120.08745,-1199.0605299999995,4294.47844,-1373.4515199999996,3010.00526,-88.97833999999966,2661.728,259.2989200000002,3409.48202,-488.4550999999997,3007.06302,-86.0360999999998,3488.88527,-567.85835,3396.2408,-475.2138799999998,2673.80267,247.2242500000002,3687.3776,-766.35068,5328.077200000001,-2407.0502800000004,2.98918,3.2844635391355554
