periodo,customer_id,product_id,plan_precios_cuidados,cust_request_qty,cust_request_tn,tn,periodo_fecha,cat1,cat2,cat3,brand,sku_size,temp_media,temp_max_media,temp_min_media,IPC,promedio_mens_dolar_venta,catastrofe
201708,10013,20002,0,5,24.22061,14.07124,2017-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10012,20002,0,1,19.89187,18.64863,2017-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10013,20009,0,4,17.20883,15.92791,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10011,20009,0,6,26.63191,26.63191,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10004,20009,0,11,67.53212,67.53212,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10008,20009,0,10,7.35134,7.35134,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10005,20009,0,17,12.37476,12.37476,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10003,20009,0,21,5.37985,5.37985,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10012,20009,0,1,16.54052,16.54052,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10006,20009,0,48,37.39161,37.39161,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10002,20009,0,14,15.18164,13.04307,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10007,20009,0,5,15.3153,15.3153,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10001,20009,0,21,43.7405,43.7405,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201708,10009,20009,0,5,2.69549,2.69549,2017-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.15,19.2,11.1,1.4,17.42,False
201709,10011,20007,0,2,4.08648,4.08648,2017-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,15.95,20.3,11.6,1.9,18.15,False
201709,10008,20007,0,16,17.16326,17.16326,2017-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,15.95,20.3,11.6,1.9,18.15,False
201709,10009,20007,0,24,34.32651,34.32651,2017-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,15.95,20.3,11.6,1.9,18.15,False
201709,10006,20007,0,28,17.39681,17.39681,2017-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,15.95,20.3,11.6,1.9,18.15,False
201709,10013,20007,0,2,8.28972,8.28972,2017-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,15.95,20.3,11.6,1.9,18.15,False
201709,10001,20007,0,28,214.94894,201.8722,2017-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,15.95,20.3,11.6,1.9,18.15,False
201709,10004,20007,0,12,44.86375,44.86375,2017-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,15.95,20.3,11.6,1.9,18.15,False
201709,10002,20007,0,44,53.76645,52.13186,2017-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,15.95,20.3,11.6,1.9,18.15,False
201709,10007,20007,0,4,26.97078,26.97078,2017-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,15.95,20.3,11.6,1.9,18.15,False
201709,10003,20007,0,22,66.83346,66.83346,2017-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,15.95,20.3,11.6,1.9,18.15,False
201709,10005,20007,0,47,43.90062,43.90062,2017-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,15.95,20.3,11.6,1.9,18.15,False
201709,10011,20005,0,9,81.43699,81.43699,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,15.95,20.3,11.6,1.9,18.15,False
201709,10009,20005,0,33,71.99185,71.99185,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,15.95,20.3,11.6,1.9,18.15,False
201709,10006,20005,0,31,250.75378,219.82834,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,15.95,20.3,11.6,1.9,18.15,False
201709,10003,20005,0,2,1.03085,1.03085,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,15.95,20.3,11.6,1.9,18.15,False
201709,10005,20005,0,38,52.7021,52.7021,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,15.95,20.3,11.6,1.9,18.15,False
201709,10004,20005,0,6,4.08903,2.54276,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,15.95,20.3,11.6,1.9,18.15,False
201709,10013,20005,0,3,1.28856,1.28856,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,15.95,20.3,11.6,1.9,18.15,False
201709,10002,20005,0,46,187.45541,179.44916,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,15.95,20.3,11.6,1.9,18.15,False
201709,10012,20005,0,4,2.12612,2.12612,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,15.95,20.3,11.6,1.9,18.15,False
201709,10007,20005,0,4,2.31941,2.31941,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,15.95,20.3,11.6,1.9,18.15,False
201709,10002,20004,0,33,45.54432,45.54432,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10011,20004,0,5,29.14133,29.14133,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10003,20004,0,2,8.79934,8.79934,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10012,20004,0,4,10.92153,10.92153,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10004,20004,0,5,5.17608,5.17608,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10005,20004,0,45,72.72392,70.66902,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10007,20004,0,6,11.90498,11.90498,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10006,20004,0,19,22.77475,22.77475,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10009,20004,0,49,127.33157,127.33157,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10001,20004,0,19,37.26778,37.26778,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10008,20004,0,8,5.69369,5.69369,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10013,20004,0,4,16.82226,16.82226,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,15.95,20.3,11.6,1.9,18.15,False
201709,10012,20003,0,5,38.28006,38.28006,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10013,20003,0,6,45.43813,45.43813,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10011,20003,0,2,18.77694,18.77694,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10004,20003,0,11,148.84097,145.72877,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10003,20003,0,5,68.4684,68.4684,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10006,20003,0,22,21.00735,21.00735,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10002,20003,0,38,115.28111,109.05671,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10001,20003,0,28,174.2832,174.2832,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10008,20003,0,25,81.53964,81.53964,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10007,20003,0,7,54.28196,54.28196,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10009,20003,0,32,50.62512,50.62512,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10005,20003,0,43,86.20794,86.20794,2017-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,15.95,20.3,11.6,1.9,18.15,False
201709,10009,20006,0,13,11.76289,11.76289,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10001,20006,0,11,18.05734,18.05734,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10012,20006,0,2,3.76412,3.76412,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10005,20006,0,39,87.04537,79.20344,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10006,20006,0,10,13.80179,13.80179,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10004,20006,0,1,0.39732,0.39732,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10008,20006,0,12,10.9787,10.9787,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10002,20006,0,40,97.27124,92.97386,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10007,20006,0,3,13.80179,13.80179,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10003,20006,0,12,3.65956,3.65956,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10013,20006,0,2,5.75074,3.39817,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10011,20006,0,5,14.89966,14.89966,2017-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,15.95,20.3,11.6,1.9,18.15,False
201709,10012,20001,0,2,94.1891,90.4954,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10004,20001,0,4,159.5786,141.72577,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10009,20001,0,2,2.46246,2.46246,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10008,20001,0,11,35.70567,35.70567,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10001,20001,0,36,289.35024,289.35024,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10007,20001,0,3,144.66952,144.66952,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10003,20001,0,20,70.61664,70.61664,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10013,20001,0,8,144.97174,132.04382,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10002,20001,0,49,64.71793,59.17739,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10011,20001,0,4,54.17412,54.17412,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10005,20001,0,8,6.22331,6.22331,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10006,20001,0,10,6.67103,6.67103,2017-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10003,20011,0,14,16.23258,16.23258,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10005,20011,0,32,49.14,49.14,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10001,20011,0,16,76.4127,73.26774,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10007,20011,0,5,29.87712,29.87712,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10008,20011,0,15,40.88448,40.88448,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10006,20011,0,34,18.60768,18.60768,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10009,20011,0,14,15.13512,8.8452,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10004,20011,0,4,62.01468,60.24564,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10002,20011,0,57,64.30788,61.78536,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10013,20011,0,2,8.19,8.05896,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10011,20011,0,4,7.8624,7.8624,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10012,20011,0,3,13.36608,13.36608,2017-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10003,20002,0,7,8.42014,8.42014,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10004,20002,0,5,55.33557,55.33557,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10002,20002,0,38,26.02897,26.02897,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10001,20002,0,33,230.63269,228.14621,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10005,20002,0,32,32.07564,32.07564,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10012,20002,0,1,2.99508,2.99508,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10008,20002,0,20,123.63477,123.63477,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10013,20002,0,5,33.68056,28.31201,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10009,20002,0,31,50.59995,50.59995,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10006,20002,0,53,33.57884,33.56753,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10007,20002,0,6,138.55367,138.55367,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10011,20002,0,5,32.99112,32.99112,2017-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10006,20009,0,33,28.3695,28.3695,2017-09-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10008,20009,0,7,8.57657,8.57657,2017-09-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10001,20009,0,18,50.23418,50.23418,2017-09-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10003,20009,0,13,9.80179,9.80179,2017-09-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10009,20009,0,6,3.3081,3.3081,2017-09-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10002,20009,0,25,31.28777,29.89547,2017-09-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10005,20009,0,21,18.37836,18.37836,2017-09-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10011,20009,0,4,9.44536,9.44536,2017-09-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10004,20009,0,8,92.17026,92.17026,2017-09-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10007,20009,0,3,45.33329,45.33329,2017-09-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.95,20.3,11.6,1.9,18.15,False
201709,10013,20009,0,4,30.12937,25.84109,2017-09-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,15.95,20.3,11.6,1.9,18.15,False
201710,10005,20007,0,15,14.71137,14.71137,2017-10-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.15,23.0,11.3,1.5,17.46,False
201710,10009,20007,0,25,35.14379,35.14379,2017-10-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.15,23.0,11.3,1.5,17.46,False
201710,10001,20007,0,23,139.64096,138.82366,2017-10-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.15,23.0,11.3,1.5,17.46,False
201710,10008,20007,0,17,21.24973,21.24973,2017-10-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.15,23.0,11.3,1.5,17.46,False
201710,10002,20007,0,24,47.51994,47.51994,2017-10-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.15,23.0,11.3,1.5,17.46,False
201710,10012,20007,0,1,10.62485,10.62485,2017-10-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.15,23.0,11.3,1.5,17.46,False
201710,10007,20007,0,2,36.0778,36.0778,2017-10-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.15,23.0,11.3,1.5,17.46,False
201710,10006,20007,0,41,30.59035,30.59035,2017-10-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.15,23.0,11.3,1.5,17.46,False
201710,10003,20007,0,20,68.66265,68.66265,2017-10-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.15,23.0,11.3,1.5,17.46,False
201710,10011,20007,0,3,17.98053,17.98053,2017-10-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.15,23.0,11.3,1.5,17.46,False
201710,10004,20007,0,8,33.13942,33.13942,2017-10-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.15,23.0,11.3,1.5,17.46,False
201710,10009,20005,0,20,60.68259,60.68259,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.15,23.0,11.3,1.5,17.46,False
201710,10012,20005,0,2,1.03085,1.03085,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.15,23.0,11.3,1.5,17.46,False
201710,10002,20005,0,19,40.0012,33.81611,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.15,23.0,11.3,1.5,17.46,False
201710,10003,20005,0,6,1.23702,1.23702,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.15,23.0,11.3,1.5,17.46,False
201710,10011,20005,0,8,92.2609,92.2609,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.15,23.0,11.3,1.5,17.46,False
201710,10005,20005,0,8,13.40102,13.40102,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.15,23.0,11.3,1.5,17.46,False
201710,10013,20005,0,2,0.51542,0.51542,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.15,23.0,11.3,1.5,17.46,False
201710,10004,20005,0,4,3.68958,3.65951,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.15,23.0,11.3,1.5,17.46,False
201710,10006,20005,0,39,291.30905,181.00832,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.15,23.0,11.3,1.5,17.46,False
201710,10007,20005,0,4,3.6724,3.6724,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.15,23.0,11.3,1.5,17.46,False
201710,10005,20004,0,13,18.37508,17.84195,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10002,20004,0,17,80.17748,71.89575,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10012,20004,0,4,3.10565,3.10565,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10011,20004,0,4,31.78113,31.78113,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10006,20004,0,51,93.42824,93.42824,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10007,20004,0,5,14.49302,14.49302,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10003,20004,0,2,0.56937,0.56937,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10001,20004,0,9,13.45781,13.45781,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10013,20004,0,3,18.11628,18.11628,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10009,20004,0,31,89.80499,89.80499,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10004,20004,0,3,5.55135,5.55135,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10008,20004,0,10,5.17608,5.17608,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.15,23.0,11.3,1.5,17.46,False
201710,10005,20003,0,19,56.0196,56.0196,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10009,20003,0,36,91.2912,91.2912,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10012,20003,0,6,54.15229,36.72397,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10013,20003,0,3,29.5659,29.5659,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10011,20003,0,2,10.06278,10.06278,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10002,20003,0,19,53.9448,53.73732,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10001,20003,0,26,295.03656,295.03656,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10006,20003,0,46,51.3513,51.3513,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10008,20003,0,29,158.09977,158.09977,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10007,20003,0,9,39.83618,39.83618,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10004,20003,0,15,285.18127,266.50807,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10003,20003,0,3,94.61088,94.61088,2017-10-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.15,23.0,11.3,1.5,17.46,False
201710,10002,20006,0,15,42.18956,34.10715,2017-10-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.15,23.0,11.3,1.5,17.46,False
201710,10004,20006,0,1,5.61482,5.61482,2017-10-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.15,23.0,11.3,1.5,17.46,False
201710,10006,20006,0,15,13.95863,13.95863,2017-10-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.15,23.0,11.3,1.5,17.46,False
201710,10008,20006,0,14,13.33127,13.33127,2017-10-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.15,23.0,11.3,1.5,17.46,False
201710,10001,20006,0,16,32.30873,32.30873,2017-10-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.15,23.0,11.3,1.5,17.46,False
