product_id,periodo,product_id_tn
20250,201712,43.61202
20250,201801,22.18981
20250,201802,34.020160000000004
20250,201803,37.36551
20250,201804,23.91907
20250,201805,33.39785
20250,201806,24.12912
20250,201807,21.04228
20250,201808,34.73927
20250,201809,34.46455
20250,201810,27.256420000000002
20250,201811,20.14532
20250,201812,16.2181
20250,201901,25.83426
20250,201902,15.03829
20250,201903,20.25852
20250,201904,23.24033
20250,201905,22.7959
20250,201906,18.23023
20250,201907,21.93124
20250,201908,14.674660000000001
20250,201909,27.63625
20250,201910,23.111050000000002
20250,201911,6.90099
20250,201912,13.43027
20251,201701,27.4827
20251,201702,28.94164
20251,201703,19.98083
20251,201704,31.74308
20251,201705,27.11157
20251,201706,37.40759
20251,201707,22.29839
20251,201708,21.85439
20251,201709,24.896069999999998
20251,201710,30.17865
20251,201711,23.50252
20251,201712,28.3231
20251,201801,15.83337
20251,201802,14.18153
20251,201803,42.88312
20251,201804,11.47838
20251,201805,35.67953
20251,201806,23.50612
20251,201807,17.24118
20251,201808,24.77235
20251,201809,15.08752
20251,201810,19.55155
20251,201811,16.63747
20251,201812,15.80051
20251,201901,24.805030000000002
20251,201902,16.699180000000002
20251,201903,39.78354
20251,201904,18.50721
20251,201905,15.647730000000001
20251,201906,19.66079
20251,201907,31.68487
20251,201908,14.69455
20251,201909,12.34799
20251,201910,19.38785
20251,201911,35.05375
20251,201912,14.79641
20252,201701,42.61191
20252,201702,5.80434
20252,201703,50.50334
20252,201704,9.39512
20252,201705,31.01735
20252,201706,24.44704
20252,201707,15.3471
20252,201708,21.83282
20252,201709,17.94712
20252,201710,28.9514
20252,201711,19.359469999999998
20252,201712,25.20599
20252,201801,30.56752
20252,201802,24.87576
20252,201803,38.5643
20252,201804,21.89631
20252,201805,18.58651
20252,201806,31.677899999999998
20252,201807,16.52762
20252,201808,31.78326
20252,201809,20.18157
20252,201810,21.242739999999998
20252,201811,19.45784
20252,201812,15.56493
20252,201901,38.61353
20252,201902,23.2244
20252,201903,23.63903
20252,201904,17.07566
20252,201905,17.00547
20252,201906,25.2832
20252,201907,18.34758
20252,201908,17.16001
20252,201909,29.0075
20252,201910,21.59407
20252,201911,16.647009999999998
20252,201912,12.20597
20253,201701,26.79747
20253,201702,20.89787
20253,201703,29.74396
20253,201704,30.60045
20253,201705,24.68834
20253,201706,25.13529
20253,201707,29.97073
20253,201708,22.09415
20253,201709,25.34925
20253,201710,24.26008
20253,201711,28.642319999999998
20253,201712,6.34054
20253,201801,22.02482
20253,201802,20.52001
20253,201803,12.53618
20253,201804,34.34677
20253,201805,28.25201
20253,201806,17.03827
20253,201807,23.47295
20253,201808,34.49153
20253,201809,20.51993
20253,201810,18.83268
20253,201811,24.7133
20253,201812,7.83903
20253,201901,28.97605
20253,201902,20.55159
20253,201903,19.51251
20253,201904,31.57644
20253,201905,8.63862
20253,201906,28.54154
20253,201907,25.21697
20253,201908,23.730890000000002
20253,201909,23.13295
20253,201910,20.78445
20253,201911,20.12323
20253,201912,15.26885
20254,201701,14.108139999999999
20254,201702,14.04691
20254,201703,19.22503
20254,201704,14.64674
20254,201705,27.72051
20254,201706,27.371669999999998
20254,201707,12.577960000000001
20254,201708,17.54178
20254,201709,30.85425
20254,201710,32.886320000000005
20254,201711,23.25848
20254,201712,31.49083
20254,201801,22.39553
20254,201802,16.844070000000002
20254,201803,37.46455
20254,201804,24.9356
20254,201805,20.71237
20254,201806,17.52348
20254,201807,29.68525
20254,201808,23.31975
20254,201809,26.26989
20254,201810,25.22319
20254,201811,21.65488
20254,201812,17.75603
20254,201901,18.9496
20254,201902,27.04719
20254,201903,25.804750000000002
20254,201904,32.28651
20254,201905,33.90847
20254,201906,30.58491
20254,201907,32.56804
20254,201908,17.04605
20254,201909,25.21715
20254,201910,26.36171
20254,201911,19.68406
20254,201912,17.46847
20255,201701,18.38627
20255,201702,18.34597
20255,201703,11.54492
20255,201704,19.38572
20255,201705,18.69388
20255,201706,28.39513
20255,201707,18.60734
20255,201708,21.50368
20255,201709,17.80541
20255,201710,33.10178
20255,201711,25.18223
20255,201712,24.3027
20255,201801,24.32134
20255,201802,24.47273
20255,201803,40.11592
20255,201804,28.12673
20255,201805,30.97194
20255,201806,15.27767
20255,201807,12.45113
20255,201808,6.7656
20255,201809,11.253120000000001
20255,201810,24.06479
20255,201811,43.4103
20255,201812,34.7646
20255,201901,39.76902
20255,201902,27.37396
20255,201903,14.99263
20255,201904,19.00338
20255,201905,15.24228
20255,201906,8.952350000000001
20255,201907,8.64967
20255,201908,5.9036599999999995
20255,201909,9.34745
20255,201910,14.47568
20255,201911,10.93176
20255,201912,12.15816
20256,201701,33.57073
20256,201702,26.24028
20256,201703,39.4253
20256,201704,23.51159
20256,201705,28.46291
20256,201706,26.90149
20256,201707,32.68729
20256,201708,27.56316
20256,201709,21.91548
20256,201710,37.21916
20256,201711,20.87323
20256,201712,8.37607
20256,201801,20.0561
20256,201802,16.63557
20256,201803,31.221410000000002
20256,201804,23.41605
20256,201805,23.20417
20256,201806,14.67222
20256,201807,14.61595
20256,201808,18.31755
20256,201809,15.67123
20256,201810,23.5718
20256,201811,15.53276
20256,201812,16.15546
20256,201901,16.5144
20256,201902,11.33811
20256,201903,20.84708
20256,201904,16.47538
20256,201905,17.98474
20256,201906,23.01379
20256,201907,18.30461
20256,201908,13.99336
20256,201909,19.68402
20256,201910,28.02562
20256,201911,17.61268
20256,201912,17.63436
20257,201908,36.27267
20257,201909,53.89468
20257,201910,85.41666
20257,201911,63.79378
20257,201912,51.77148
20258,201701,41.94918
20258,201702,36.42912
20258,201703,63.10395
20258,201704,30.60603
20258,201705,60.94998
20258,201706,84.96306
20258,201707,42.36687
20258,201708,43.12854
20258,201709,64.58633999999999
20258,201710,57.43647
20258,201711,53.05482
20258,201712,38.239110000000004
20258,201801,65.97864
20258,201802,24.98769
20258,201803,66.80583
20258,201804,37.7559
20258,201805,55.0368
20258,201806,40.58964
20258,201807,38.59947
20258,201808,43.25958
20258,201809,25.07778
20258,201810,8.80425
20258,201811,0.01638
20258,201812,0.0
20258,201901,0.0
20258,201902,0.0
20258,201903,0.0
20258,201904,0.0
20258,201905,0.0
20258,201906,0.0
20258,201907,0.0
20258,201908,0.0
20258,201909,0.0
20258,201910,0.0
20258,201911,0.0
20258,201912,0.0
20259,201701,19.60279
20259,201702,19.11314
20259,201703,35.10566
20259,201704,21.04679
20259,201705,29.95185
20259,201706,21.60285
20259,201707,16.357779999999998
20259,201708,15.28717
20259,201709,15.88468
20259,201710,7.35309
20259,201711,12.54844
20259,201712,10.2495
20259,201801,14.7892
20259,201802,17.47817
20259,201803,40.43377
20259,201804,31.37932
20259,201805,31.45402
20259,201806,23.744040000000002
20259,201807,23.04692
20259,201808,18.66494
20259,201809,13.57753
20259,201810,15.1295
20259,201811,14.59004
20259,201812,14.85562
20259,201901,17.45328
20259,201902,26.441300000000002
20259,201903,40.85703
20259,201904,28.09288
20259,201905,25.82715
20259,201906,27.64467
20259,201907,27.25463
20259,201908,12.39908
20259,201909,14.56515
20259,201910,21.70248
20259,201911,12.47373
20259,201912,12.43223
20260,201711,78.57276
20260,201712,95.5386
20260,201801,55.42331
20260,201802,71.35131
20260,201803,78.8467
20260,201804,66.11882
20260,201805,88.08637
20260,201806,80.14409
20260,201807,82.23413
20260,201808,117.07382
20260,201809,83.81972
20260,201810,110.99091
20260,201811,6.16937
20260,201812,0.0
20260,201901,0.10089999999999999
20260,201902,1.36937
20260,201903,0.0
20260,201904,0.0
20260,201905,0.0
20260,201906,0.0
20260,201907,0.0
20260,201908,0.0
20260,201909,0.0
20260,201910,0.0
20260,201911,0.0
20260,201912,0.0
20261,201907,118.49836
20261,201908,55.77313
20261,201909,88.1806
20261,201910,65.82308
20261,201911,58.344429999999996
20261,201912,43.74576
20262,201804,41.84136
20262,201805,20.3203
20262,201806,13.24517
20262,201807,35.85611
20262,201808,31.42257
20262,201809,20.48656
20262,201810,32.82655
20262,201811,10.529630000000001
20262,201812,32.94084
20262,201901,11.21345
20262,201902,33.086240000000004
20262,201903,14.39638
20262,201904,12.45044
20262,201905,33.42338
20262,201906,33.47745
20262,201907,18.45043
20262,201908,18.1441
20262,201909,40.10806
20262,201910,25.279230000000002
20262,201911,29.387340000000002
20262,201912,25.6396
20263,201701,29.06544
20263,201702,30.44938
20263,201703,22.16338
20263,201704,24.23167
20263,201705,24.07554
20263,201706,21.95903
20263,201707,17.77409
20263,201708,17.72992
20263,201709,24.12901
20263,201710,29.58228
20263,201711,25.8934
20263,201712,26.58929
20263,201801,22.587880000000002
20263,201802,18.63262
20263,201803,34.61736
20263,201804,24.20149
20263,201805,19.95682
20263,201806,11.13305
20263,201807,20.65368
20263,201808,14.75692
20263,201809,15.43112
20263,201810,16.55389
20263,201811,22.41208
20263,201812,19.67088
20263,201901,19.5163
20263,201902,21.38366
20263,201903,22.75125
20263,201904,18.63382
20263,201905,27.56752
20263,201906,22.64952
20263,201907,24.60895
20263,201908,11.05298
20263,201909,25.48617
20263,201910,24.70535
20263,201911,18.98774
20263,201912,20.855059999999998
20264,201701,55.305150000000005
20264,201702,23.69657
20264,201703,29.60812
20264,201704,25.66279
20264,201705,27.19276
20264,201706,18.81821
20264,201707,17.9224
20264,201708,29.57382
20264,201709,33.58796
20264,201710,35.56463
20264,201711,39.84835
20264,201712,37.00226
20264,201801,28.23665
20264,201802,30.411550000000002
20264,201803,36.21739
20264,201804,21.68024
20264,201805,26.47925
20264,201806,16.05141
20264,201807,16.83621
20264,201808,25.97726
20264,201809,24.82758
20264,201810,34.34905
20264,201811,16.83364
20264,201812,16.55351
20264,201901,22.16922
20264,201902,18.36368
20264,201903,22.2351
20264,201904,12.47855
20264,201905,14.70888
20264,201906,13.49333
20264,201907,12.33318
20264,201908,17.59207
20264,201909,20.83457
20264,201910,21.99201
20264,201911,20.51752
20264,201912,16.582530000000002
20265,201701,6.59738
20265,201702,29.57296
20265,201703,26.26085
20265,201704,29.03448
20265,201705,42.0608
20265,201706,40.56445
20265,201707,19.13296
20265,201708,8.05531
20265,201709,7.51298
20265,201710,9.1384
20265,201711,6.03701
20265,201712,5.47977
20265,201801,4.10488
20265,201802,9.20954
20265,201803,52.663399999999996
20265,201804,40.8975
20265,201805,33.06648
20265,201806,54.11333
20265,201807,37.37835
20265,201808,19.691209999999998
20265,201809,12.08739
20265,201810,6.50256
20265,201811,4.56828
20265,201812,4.89679
20265,201901,7.89088
20265,201902,15.77647
20265,201903,40.49849
20265,201904,33.4752
20265,201905,44.34103
20265,201906,31.110879999999998
20265,201907,30.65784
20265,201908,8.81429
20265,201909,7.65713
20265,201910,3.85554
20265,201911,6.4871
20265,201912,4.57848
20266,201805,17.69586
20266,201806,20.07096
20266,201807,33.44796
20266,201808,41.05101
20266,201809,31.520580000000002
20266,201810,35.95956
20266,201811,37.38735
20266,201812,29.36934
20266,201901,26.49465
20266,201902,29.12091
20266,201903,29.89623
20266,201904,32.888310000000004
20266,201905,30.024540000000002
20266,201906,20.30847
20266,201907,56.83041
20266,201908,35.75754
20266,201909,53.7537
20266,201910,49.01715
20266,201911,10.865400000000001
20266,201912,49.55769
20267,201701,21.57314
20267,201702,26.90383
20267,201703,33.21249
20267,201704,17.800259999999998
20267,201705,22.81119
20267,201706,21.54368
20267,201707,18.44922
20267,201708,16.33358
20267,201709,23.55857
20267,201710,27.3671
20267,201711,25.61855
20267,201712,24.53468
20267,201801,23.81755
20267,201802,20.90534
20267,201803,26.32405
20267,201804,28.52781
20267,201805,14.42274
20267,201806,20.58778
20267,201807,14.08923
20267,201808,16.58517
20267,201809,14.52743
20267,201810,17.1394
20267,201811,20.50337
20267,201812,18.31021
20267,201901,22.93963
20267,201902,19.31403
20267,201903,22.955659999999998
20267,201904,22.20878
20267,201905,22.69605
20267,201906,17.26538
20267,201907,22.73935
20267,201908,12.37595
20267,201909,25.60897
20267,201910,26.32711
20267,201911,23.7552
20267,201912,18.01748
20268,201701,27.36741
20268,201702,30.93105
20268,201703,34.30869
20268,201704,20.88
20268,201705,28.73871
20268,201706,25.23916
20268,201707,13.03872
20268,201708,28.18153
20268,201709,29.86183
20268,201710,24.15899
20268,201711,25.40851
20268,201712,25.80281
20268,201801,9.01174
20268,201802,34.33433
20268,201803,31.20766
20268,201804,20.39148
20268,201805,24.18061
20268,201806,18.10066
20268,201807,15.06396
20268,201808,18.35566
20268,201809,16.01115
20268,201810,18.27854
20268,201811,19.6479
20268,201812,15.18396
20268,201901,12.06789
20268,201902,16.45257
20268,201903,1.14016
20268,201904,38.3357
20268,201905,26.7478
20268,201906,20.47721
20268,201907,14.09741
20268,201908,14.76155
20268,201909,23.15188
20268,201910,24.13969
20268,201911,23.05976
20268,201912,11.99271
20269,201701,31.76048
20269,201702,3.08952
20269,201703,49.82355
20269,201704,11.43069
20269,201705,30.17739
20269,201706,26.61348
20269,201707,14.93172
20269,201708,30.2131
20269,201709,25.90914
20269,201710,30.19126
20269,201711,24.17951
20269,201712,21.801299999999998
20269,201801,29.877550000000003
20269,201802,22.38709
20269,201803,39.87136
20269,201804,22.12916
20269,201805,18.30726
20269,201806,34.47345
20269,201807,12.25354
20269,201808,27.78515
20269,201809,16.27771
20269,201810,20.84585
20269,201811,18.04916
20269,201812,15.42681
20269,201901,23.440269999999998
20269,201902,18.7047
20269,201903,21.52919
20269,201904,17.70739
20269,201905,17.58886
20269,201906,16.79377
20269,201907,18.29319
20269,201908,18.46064
20269,201909,17.09369
20269,201910,19.66022
20269,201911,2.0225
20269,201912,19.13008
20270,201701,10.75994
20270,201702,18.97857
20270,201703,27.20154
20270,201704,19.07547
20270,201705,27.35132
20270,201706,19.14591
20270,201707,21.55947
20270,201708,30.57095
20270,201709,39.79816
20270,201710,44.56372
20270,201711,27.47026
20270,201712,14.91769
20270,201801,18.538140000000002
20270,201802,17.49874
20270,201803,34.9401
20270,201804,18.84204
20270,201805,23.34333
20270,201806,25.09627
20270,201807,23.85425
20270,201808,28.82685
20270,201809,20.81965
20270,201810,25.263640000000002
20270,201811,21.18077
20270,201812,18.76277
20270,201901,17.18157
20270,201902,26.72587
20270,201903,29.214380000000002
20270,201904,19.93434
20270,201905,14.45963
20270,201906,42.16771
20270,201907,18.018440000000002
20270,201908,14.75916
20270,201909,32.32831
20270,201910,23.48426
20270,201911,23.12312
20270,201912,6.778370000000001
20271,201701,16.98027
20271,201702,23.89348
20271,201703,39.86945
20271,201704,29.62821
20271,201705,35.446
20271,201706,36.7739
20271,201707,25.83552
20271,201708,16.37441
20271,201709,16.06736
20271,201710,13.71862
20271,201711,15.09634
20271,201712,18.32465
20271,201801,13.37834
20271,201802,21.45353
20271,201803,35.21363
20271,201804,20.275029999999997
20271,201805,51.6792
20271,201806,18.15042
20271,201807,19.92646
20271,201808,29.88551
20271,201809,6.05014
20271,201810,17.02172
20271,201811,13.14599
20271,201812,8.4072
20271,201901,14.69793
20271,201902,24.73173
20271,201903,37.97724
20271,201904,26.83139
20271,201905,30.12621
20271,201906,25.22965
20271,201907,20.7066
20271,201908,13.46966
20271,201909,26.95588
20271,201910,8.33248
20271,201911,12.62318
20271,201912,8.34905
20272,201701,28.87963
20272,201702,26.464290000000002
20272,201703,29.72912
20272,201704,28.42038
20272,201705,27.17389
20272,201706,19.95383
20272,201707,11.6973
20272,201708,16.00169
20272,201709,23.44376
20272,201710,24.75376
20272,201711,25.29336
20272,201712,23.50935
20272,201801,21.79538
20272,201802,23.43085
20272,201803,31.13513
20272,201804,16.71642
20272,201805,20.28208
20272,201806,22.33214
20272,201807,14.85302
20272,201808,19.41822
20272,201809,16.96016
20272,201810,26.60142
20272,201811,19.27967
20272,201812,18.26135
20272,201901,21.66684
20272,201902,13.97718
20272,201903,24.4373
20272,201904,10.49138
20272,201905,28.41273
20272,201906,16.66342
20272,201907,15.900780000000001
20272,201908,12.80195
20272,201909,17.09579
20272,201910,20.4
20272,201911,19.66977
20272,201912,12.66437
20273,201701,28.37931
20273,201702,31.11795
20273,201703,35.4379
20273,201704,28.6329
20273,201705,25.03966
20273,201706,21.68291
20273,201707,13.68449
20273,201708,26.69837
20273,201709,26.36101
20273,201710,29.55796
20273,201711,21.97708
20273,201712,9.37519
20273,201801,12.59123
20273,201802,34.98399
20273,201803,33.90982
20273,201804,18.25611
20273,201805,26.067
20273,201806,16.93461
20273,201807,18.134520000000002
20273,201808,20.60034
20273,201809,13.80179
20273,201810,18.77606
20273,201811,18.2752
20273,201812,14.93993
20273,201901,11.97745
20273,201902,17.49516
20273,201903,17.08175
20273,201904,29.00167
20273,201905,26.75111
20273,201906,19.37489
20273,201907,10.90117
20273,201908,11.841050000000001
20273,201909,18.42867
20273,201910,23.06191
20273,201911,18.29658
20273,201912,12.4634
20274,201701,23.53806
20274,201702,54.74196
20274,201703,73.80828
20274,201704,56.68299
20274,201705,31.318559999999998
20274,201706,40.09005
20274,201707,48.13263
20274,201708,34.95492
20274,201709,43.169489999999996
20274,201710,56.48643
20274,201711,37.50201
20274,201712,53.24319
20274,201801,43.710029999999996
20274,201802,49.893480000000004
20274,201803,37.44468
20274,201804,51.4332
20274,201805,47.53476
20274,201806,48.8943
20274,201807,35.30709
20274,201808,32.80914
20274,201809,27.56754
20274,201810,9.81162
20274,201811,0.01638
20274,201812,0.0
20274,201901,0.0
20274,201902,0.0
20274,201903,0.80262
20274,201904,0.02457
20274,201905,0.0
20274,201906,0.0
20274,201907,0.0
20274,201908,0.0
20274,201909,0.0
20274,201910,0.0
20274,201911,0.0
20274,201912,0.0
20275,201701,24.82609
20275,201702,19.28314
20275,201703,28.20817
20275,201704,18.62284
20275,201705,23.05623
20275,201706,18.77114
20275,201707,18.90128
20275,201708,18.31743
20275,201709,26.41612
20275,201710,14.84533
20275,201711,1.01962
20275,201712,12.27602
20275,201801,9.42374
20275,201802,31.99935
20275,201803,2.55139
20275,201804,25.43243
20275,201805,22.08165
20275,201806,20.57242
20275,201807,21.34037
20275,201808,24.43531
20275,201809,22.79571
20275,201810,30.040969999999998
20275,201811,18.63643
20275,201812,19.38208
20275,201901,22.68788
20275,201902,21.08454
20275,201903,23.37531
20275,201904,14.53996
20275,201905,16.70491
20275,201906,26.41622
20275,201907,19.57519
20275,201908,17.83686
20275,201909,33.76013
20275,201910,21.74474
20275,201911,19.42692
20275,201912,14.93964
20276,201701,20.33609
20276,201702,28.66824
20276,201703,28.68503
20276,201704,22.87466
20276,201705,20.90519
20276,201706,25.83487
20276,201707,9.92436
20276,201708,15.663920000000001
20276,201709,21.59123
20276,201710,20.30665
20276,201711,26.56212
20276,201712,19.45849
20276,201801,17.23048
20276,201802,19.75131
20276,201803,23.79553
20276,201804,18.91588
20276,201805,27.66783
20276,201806,21.62949
20276,201807,12.79901
20276,201808,15.55581
20276,201809,20.35868
20276,201810,21.58036
20276,201811,17.70023
20276,201812,18.92188
20276,201901,16.12284
20276,201902,20.89634
20276,201903,21.39261
20276,201904,20.76364
20276,201905,26.4727
20276,201906,16.61619
20276,201907,14.55436
20276,201908,13.01918
20276,201909,15.44171
20276,201910,25.34748
20276,201911,20.11298
20276,201912,18.62694
20277,201701,26.76126
20277,201702,12.24419
20277,201703,9.63407
20277,201704,19.94276
20277,201705,20.91775
20277,201706,17.51587
20277,201707,17.867659999999997
20277,201708,29.30543
20277,201709,22.44282
20277,201710,37.0479
20277,201711,23.87264
20277,201712,25.338919999999998
20277,201801,27.14257
20277,201802,26.71009
20277,201803,36.74004
20277,201804,3.53399
20277,201805,37.74452
20277,201806,27.28194
20277,201807,14.71505
20277,201808,25.44896
20277,201809,13.27808
20277,201810,23.007379999999998
20277,201811,19.2241
20277,201812,15.76358
20277,201901,26.18938
20277,201902,25.228959999999997
20277,201903,11.92167
20277,201904,0.06597
20277,201905,40.384
20277,201906,20.14065
20277,201907,15.79283
20277,201908,15.52898
20277,201909,21.40171
20277,201910,19.88402
20277,201911,18.623
20277,201912,9.61208
20278,201701,22.36646
20278,201702,44.32613
20278,201703,31.0059
20278,201704,19.75218
20278,201705,28.59086
20278,201706,33.03921
20278,201707,19.95136
20278,201708,13.98426
20278,201709,10.855410000000001
20278,201710,10.28279
20278,201711,14.26645
20278,201712,11.62725
20278,201801,16.32459
20278,201802,22.11746
20278,201803,26.59066
20278,201804,17.66904
20278,201805,26.32515
20278,201806,33.313030000000005
20278,201807,25.04705
20278,201808,17.08813
20278,201809,6.42366
20278,201810,10.0753
20278,201811,9.45286
20278,201812,13.57758
20278,201901,14.99672
20278,201902,25.70271
20278,201903,41.05624
20278,201904,21.30415
20278,201905,22.45775
20278,201906,28.1759
20278,201907,17.93468
20278,201908,8.56484
20278,201909,6.66428
20278,201910,10.08361
20278,201911,10.03381
20278,201912,6.27424
20280,201701,26.01653
20280,201702,21.76645
20280,201703,21.63495
20280,201704,13.78239
20280,201705,40.13634
20280,201706,26.43067
20280,201707,20.245639999999998
20280,201708,27.23044
20280,201709,28.33379
20280,201710,27.32144
20280,201711,21.56153
20280,201712,14.4149
20280,201801,10.80108
20280,201802,21.42802
20280,201803,24.617449999999998
20280,201804,0.20299
20280,201805,38.42521
20280,201806,25.13639
20280,201807,21.70401
20280,201808,22.46634
20280,201809,24.31392
20280,201810,16.07054
20280,201811,15.03506
20280,201812,13.59347
20280,201901,17.23796
20280,201902,16.74057
20280,201903,21.86737
20280,201904,14.49707
20280,201905,13.35995
20280,201906,13.5326
20280,201907,25.42048
20280,201908,15.78631
20280,201909,16.14166
20280,201910,22.760659999999998
20280,201911,11.23826
20280,201912,17.02489
20281,201701,24.4942
20281,201702,22.16818
20281,201703,35.32223
20281,201704,22.081789999999998
20281,201705,13.77721
20281,201706,33.31089
20281,201707,23.6798
20281,201708,20.125989999999998
20281,201709,20.27408
20281,201710,24.82118
20281,201711,23.34661
20281,201712,8.99559
20281,201801,0.24062999999999998
20281,201802,26.37595
20281,201803,3.07872
20281,201804,26.78934
20281,201805,24.87671
20281,201806,23.08127
20281,201807,24.42013
20281,201808,17.05963
20281,201809,17.96038
20281,201810,20.90952
20281,201811,17.59634
20281,201812,12.99365
20281,201901,18.540309999999998
20281,201902,22.87154
20281,201903,14.66565
20281,201904,25.35796
20281,201905,21.952189999999998
20281,201906,20.39748
20281,201907,11.303139999999999
20281,201908,12.901110000000001
20281,201909,25.98726
20281,201910,11.74121
20281,201911,11.40802
20281,201912,9.81001
20282,201701,25.61647
20282,201702,15.18386
20282,201703,30.28079
20282,201704,15.12136
20282,201705,21.26991
20282,201706,31.70439
20282,201707,14.37028
20282,201708,15.216239999999999
20282,201709,22.60258
20282,201710,29.23878
20282,201711,14.26124
20282,201712,31.86268
20282,201801,12.15254
20282,201802,19.23259
20282,201803,23.9703
20282,201804,16.86823
20282,201805,39.37484
20282,201806,28.16177
20282,201807,16.78383
20282,201808,12.89346
20282,201809,12.55869
20282,201810,24.04167
20282,201811,24.46336
20282,201812,2.2735
20282,201901,20.002100000000002
20282,201902,16.02861
20282,201903,15.78593
20282,201904,33.40677
20282,201905,29.18428
20282,201906,16.98242
20282,201907,18.203500000000002
20282,201908,12.996
20282,201909,30.188670000000002
20282,201910,21.18681
20282,201911,21.90831
20282,201912,12.8247
20283,201701,29.92033
20283,201702,25.54484
20283,201703,3.76605
20283,201704,11.32578
20283,201705,44.398920000000004
20283,201706,25.11244
20283,201707,23.89773
20283,201708,19.6599
20283,201709,26.9247
20283,201710,30.50208
20283,201711,29.76306
20283,201712,19.56555
20283,201801,22.16795
20283,201802,16.20834
20283,201803,37.42887
20283,201804,21.08301
20283,201805,26.508
20283,201806,19.41213
20283,201807,19.48686
20283,201808,23.81123
20283,201809,16.45596
20283,201810,20.06477
20283,201811,13.71591
20283,201812,13.21663
20283,201901,18.5395
20283,201902,17.35617
20283,201903,21.68049
20283,201904,14.05006
20283,201905,20.22994
20283,201906,13.74339
20283,201907,17.91049
20283,201908,14.199420000000002
20283,201909,20.74493
20283,201910,16.18076
20283,201911,14.36061
20283,201912,12.82352
20284,201701,28.94539
20284,201702,24.9463
20284,201703,26.05388
20284,201704,30.3931
20284,201705,28.727420000000002
20284,201706,27.2692
20284,201707,15.00765
20284,201708,27.11721
20284,201709,26.70439
20284,201710,27.94498
20284,201711,25.48863
20284,201712,14.63389
20284,201801,14.52909
20284,201802,26.58329
20284,201803,7.597300000000001
20284,201804,18.79093
20284,201805,25.56049
20284,201806,23.41212
20284,201807,18.67391
20284,201808,13.196110000000001
20284,201809,15.74713
20284,201810,16.15583
20284,201811,20.27181
20284,201812,17.06767
20284,201901,12.350010000000001
20284,201902,13.78775
20284,201903,24.02646
20284,201904,21.80194
20284,201905,21.99081
20284,201906,22.33998
20284,201907,10.957460000000001
20284,201908,14.3134
20284,201909,22.04844
20284,201910,22.62339
20284,201911,15.66698
20284,201912,11.79748
20285,201701,16.01754
20285,201702,9.8512
20285,201703,21.12155
20285,201704,21.31238
20285,201705,22.19212
20285,201706,22.99719
20285,201707,11.32849
20285,201708,17.154519999999998
20285,201709,11.70194
20285,201710,7.95071
20285,201711,19.32892
20285,201712,10.10847
20285,201801,13.69373
20285,201802,15.08801
20285,201803,35.27169
20285,201804,20.6734
20285,201805,27.09696
20285,201806,21.92657
20285,201807,17.395220000000002
20285,201808,20.17544
20285,201809,12.12517
20285,201810,14.3245
20285,201811,14.47388
20285,201812,14.06723
20285,201901,13.41986
20285,201902,30.49969
20285,201903,36.0352
20285,201904,22.63203
20285,201905,25.711
20285,201906,26.92276
20285,201907,15.3951
20285,201908,14.88055
20285,201909,13.57753
20285,201910,16.53208
20285,201911,7.85109
20285,201912,4.3322
20286,201903,54.17028
20286,201904,33.74441
20286,201905,42.16146
20286,201906,58.97638
20286,201907,72.49824
20286,201908,45.734210000000004
20286,201909,47.08834
20286,201910,50.794560000000004
20286,201911,42.053380000000004
20286,201912,50.55931
20287,201701,5.3779
20287,201702,50.24966
20287,201703,24.24475
20287,201704,49.79856
20287,201705,39.30819
20287,201706,29.49001
20287,201707,29.25122
20287,201708,34.29288
20287,201709,54.00894
20287,201710,41.68744
20287,201711,34.04526
20287,201712,33.771049999999995
20287,201801,27.79173
20287,201802,38.74205
20287,201803,41.26293
20287,201804,34.381389999999996
20287,201805,34.54063
20287,201806,31.58635
20287,201807,17.08017
20287,201808,30.427599999999998
20287,201809,21.29936
20287,201810,28.25167
20287,201811,21.72398
20287,201812,31.87823
20287,201901,26.4119
20287,201902,33.68266
20287,201903,6.961250000000001
20287,201904,30.003
20287,201905,0.39803
20287,201906,0.0
20287,201907,0.0
20287,201908,0.0
20287,201909,0.0
20287,201910,0.0
20287,201911,0.0
20287,201912,0.0
20288,201701,34.21022
20288,201702,20.36892
20288,201703,20.45961
20288,201704,23.75375
20288,201705,35.11691
20288,201706,24.055960000000002
20288,201707,15.82573
20288,201708,19.48249
20288,201709,33.9584
20288,201710,21.8901
20288,201711,14.36505
20288,201712,21.59798
20288,201801,10.93999
20288,201802,20.1328
20288,201803,16.31093
20288,201804,15.84208
20288,201805,25.68197
20288,201806,21.59404
20288,201807,21.03149
20288,201808,25.279889999999998
20288,201809,17.54698
20288,201810,15.75854
20288,201811,18.29957
20288,201812,10.15418
20288,201901,15.8087
20288,201902,13.65936
20288,201903,16.72271
20288,201904,7.34193
20288,201905,19.87647
20288,201906,11.47983
20288,201907,26.96718
20288,201908,12.61482
20288,201909,15.23623
20288,201910,19.92663
20288,201911,14.33234
20288,201912,21.12175
20289,201701,24.45625
20289,201702,24.16505
20289,201703,17.75865
20289,201704,20.61605
20289,201705,21.73535
20289,201706,20.77985
20289,201707,19.4831
20289,201708,28.19635
20289,201709,31.54515
20289,201710,40.5951
20289,201711,32.0411
20289,201712,24.8521
20289,201801,23.7419
20289,201802,13.4771
20289,201803,39.42575
20289,201804,16.93965
20289,201805,21.0665
